xCell signatures/Sample ID,C3N.02149,C3N.02087,C3L.00368,C3N.00551,C3L.01890,C3N.01799,C3N.01405,C3L.00412,C3N.00579,C3N.01488,C3N.02588,C3N.00293,C3N.00294,C3N.00580,C3N.00549,C3N.02424,C3N.01842,C3L.01924,C3L.00279,C3N.00169,C3L.01889,C3N.02067,C3N.01021,C3N.00574,C3L.00009,C3N.02002,C3N.01413,C3N.01823,C3L.02345,C3N.00552,C3L.00140,C3N.01410,C3N.00433,C3L.02348,C3L.00094,C3L.00510,C3N.01074,C3L.00973,C3N.00547,C3L.00422,C3N.01414,C3L.00093,C3L.00001,C3N.02423,C3N.02587,C3N.00167,C3N.02155,C3N.00550,C3L.01683,C3N.00959,C3N.01489,C3N.01415,C3N.00737,C3N.00560,C3N.00203,C3N.02572,C3L.00144,C3N.00559,X11LU035,C3N.01024,C3L.01632,C3L.01682,C3L.00263,C3N.01071,C3L.02508,C3N.00199,C3L.02219,C3N.00180,C3N.00217,C3N.02000,C3N.01416,C3N.02729,C3N.01016,C3N.00572,X11LU022,C3N.00738,C3L.01330,C3N.02433,C3L.00083,C3N.02089,C3N.00223,C3L.00604,C3N.00546,C3L.00893,C3L.02365,C3L.02549,C3L.00095,C3N.01072,X11LU013,C3N.02422,C3N.02380,C3L.00080,C3N.00175,C3N.02379,C3N.00578,C3N.02158,C3N.02421,C3N.02529,C3L.02350,C3N.02586,C3N.00704,C3N.00556,C3N.02145,C3L.01862,C3N.02003,C3N.01030,C3N.02582,C3N.01023,C3L.00913,X11LU016
Plasma cells,0.636821727432175,-0.2749178170386677,-0.8628144840504779,-0.18586505480523993,0.13526245007269344,2.0779118247747776,-0.24102402463125674,-0.10906832499466544,-1.0149142915645293,-0.759733429904297,-0.7988024197222722,-0.6518038284164284,-0.9433892261376778,-0.5937250565538905,-0.2208918940253307,3.872764512638128,-0.16327485124938904,0.371555240783345,0.34202258072764574,-1.2216732866503313,-0.021851211227996426,-0.7057408725014471,-0.8192461538923511,-0.48829865394172306,-1.002576010558008,-0.6858704585338075,-0.21085190884188995,0.4577995519487212,0.7669452613661766,-1.0754206047266617,-0.085547342076983,0.026757446593168345,0.7462342207734451,1.5259605855031708,1.8540635290914267,-0.3199283468085246,-0.23832067051377542,1.2483463162153268,1.7277423631574078,-0.07426569097099182,-0.2686872377697297,-0.06189877490992651,1.9610264344248631,-0.2443975048907237,0.9872397531839258,-1.1514047023916834,-0.13169431808101828,-0.01546050837053456,0.45736341571821576,-1.1080083572609785,-0.38156186978607926,0.1473693607462163,3.678553572154356,-0.039091860824656564,-0.6738045824242419,-0.7484196334257808,1.546495506276884,0.41019852229698944,-1.6229319656612844,-0.6306035351234832,-0.5007622050656506,-0.5937115126083069,-0.35214719801572636,-0.08146271632109017,-0.8018673643018406,-0.6003182967396766,-0.4462398628327569,-0.7163669677602491,0.16577085363815203,0.1510273728252911,-0.8273127447941647,-0.5540870227121464,0.6808251647528812,0.5510484413679373,-0.6957977704301332,1.5891540352564661,-0.7226493572771676,0.82757756449884,-0.28698209616230397,0.2946065985793535,1.1911464230365463,-0.00411786527139649,-0.18283275827482334,-0.6581134790506319,-1.1480135696377718,-0.2633501417094386,1.8197386736712844,1.7116578137717442,-1.5071064601341373,-0.8357564243636582,-0.3628368185201892,0.6918312708065777,1.1415532960188515,-1.4181224363002218,-0.35718946419104636,0.31225736254411474,-1.3045515482352819,0.24790836516666256,1.807557749090201,-0.386192994050528,-0.7739403994269961,-0.9019139853906796,-1.5112162653249799,0.9347755775445513,-0.27829904753088686,-0.7628112884349925,0.883361503263621,0.3477011024519955,1.174101025353913,-0.8181835433903005
Platelets,-1.607319953298663,-0.49557729850469373,-1.2866081373631375,-0.27967651566180657,1.6655778299704878,0.23637573178707225,0.09849415595755998,1.2969552939004447,0.3207373187684151,-1.2295966606727242,-2.79905665806677,-0.8653357681510371,-0.3303450973186682,0.050985114817788696,2.927495112837214,-0.22757098149497695,1.433331569215521,-1.1550963741993052,-0.9084541793772333,-0.9402363099261596,1.3261603516381861,-0.4863451879764004,0.2819657306183278,0.019575689152921915,0.5982867315999305,-0.526209552490721,0.4452164894490808,-0.20940950045559878,-0.3935239965179338,-1.2008540244731134,1.195848063970293,0.4080572986788441,0.304553828025367,0.2098613287078926,-0.08309588215484613,-0.31791367892890376,-1.1576679529716523,-0.6522447229291697,2.1290974019751205,0.5527780534131146,1.0005658916041655,-0.9565189883843057,-1.2628252379330822,-0.7651193341861069,0.25902242889163063,0.16999414981860014,1.464619263491151,0.5099368487879199,-0.06771922085913466,1.7773255347850991,-0.2555793594750846,-1.0987682820040585,0.8318965860755819,0.5576603106133665,-0.08761866866872649,-0.30998362486263165,-0.8154369719807076,0.4416040503989722,-0.43860356481680574,-0.6895849386541806,-0.4078454726505597,-0.04208656393924725,0.3616049158658388,-1.755993927034508,0.666456129801573,0.5916998662213534,-0.5835495425290603,0.7982665599482582,3.16488232570713,-0.4656937005261381,-0.8516242886488536,-0.34174840748331936,1.0785310175462175,-0.5386182653904346,-0.030192196223874892,1.1148691707491607,1.3845289151100375,-0.7895284542957571,-1.956558811107398,0.16749728061152175,-0.19914793043048054,-0.5037600558064164,-0.9990433886319932,2.6175754354882304,-0.6335016420762228,-0.2711880883371736,0.24360117358392464,-0.15330806699292174,1.09854899866066,1.9219369465251792,0.21004419484177805,1.7306354808146538,0.20865905526130443,0.005097805695089922,0.6034683220170041,-0.08139604238361045,-1.0887460494619507,0.5076450060839206,0.5365798324033548,-0.8540588279682906,0.1419971917778108,-0.9655841681892063,-0.5205335999882987,0.35450706277300364,-0.9405966337581906,-0.3239777976011123,-0.6195767725563001,-0.5792388519003137,-0.8591943153255975,-0.7664223604412616
Preadipocytes,0.6217139158112482,0.27120111813314185,-0.14799680732898376,-0.15462771944394466,1.4505330040025157,-0.2714935943594498,-0.5518778858595857,1.9527354741581902,-0.6883594931954976,0.23929054338398872,-0.6350184125872113,0.7606671557173516,-1.5249896897144521,-0.7549244157750112,0.24528149132080584,2.224043331616589,-0.8650510082553599,0.04926138137712128,-0.23677766641103054,-1.0591350653524907,0.6376147439361451,-0.6593231864001032,1.2073334315630473,-0.1328734778003464,2.127395955150753,-1.0001971314311773,-1.4212158888051196,0.75289512418065,0.5382524530470986,-1.0351187641423663,0.9019899357681543,-0.040047012517574865,1.3549352202332854,0.37795422922684063,1.8042191002108956,-1.8368017582536076,-0.02783279422529615,0.06955665895887118,0.5915079019154533,0.5943404589359366,0.15162720833054324,0.35569293816403685,1.2019657650484503,-0.4045130940876808,0.9568013828189809,-1.531700708093035,-0.935045341693998,-0.14534781857917886,1.6591670068761983,0.21802618955335384,0.04209349046296801,0.12440122756282543,0.18832950572472032,-1.4550772396604514,0.37865148048937575,-1.379096151480468,0.16005268650742785,-0.6874461620574004,0.28112228476270945,-0.1838158056485742,0.5424762278764763,0.9874628752599317,0.9298306771674505,-0.49274124697141836,-0.02849340787142041,-1.3711377813077852,-1.4953470258136767,-1.2852623183529155,-1.681017040650144,-0.9274414869940422,-0.3102765619683748,-1.1405544023908645,0.8021339841237983,-0.5937613956640886,-0.9731412679124084,2.3536638107191594,-0.42817289266978,-0.405590965089908,1.4815905815890502,0.9694970533239017,-0.9173493259311445,0.10808236155730452,-0.41533692798775096,-1.26925361695966,-0.2308447555708933,-1.4398651828227396,2.4022163743560467,-0.022894275115424283,-0.06180783996603918,-0.777048320103304,-0.5904580195679761,-0.6226298304898494,1.2543060185029231,-0.7330633669340704,1.5646444200855405,-0.9135146049763443,-0.8425939871804783,-0.9103123919967021,0.14656730550625371,-0.4639897569874056,-0.542034392203586,0.6179882328289157,0.3735597262840737,0.5857946143574079,0.496395881816259,0.5690198157942701,-1.049002358076385,1.1257202563972586,2.405224583256832,-1.5061877560665369
Sebocytes,0.9368401161873758,0.5934391158489503,0.8480554971665327,0.6948074604496807,0.6204493342577291,0.11447104608173127,0.4105465597376634,-0.6136119333248836,0.21481029554061107,-0.32489776993690334,-0.7472919966557611,0.5240238277984792,1.8486450725708885,0.4830372262254406,-3.098857180560945,0.41154898010419166,-0.491957523894098,-0.5255994509973934,0.40349301128289755,-0.4215078542069393,0.08331359568285741,0.2721248281039237,0.1371844798360141,-0.569298181039292,-0.676167598961529,0.5708798164419544,-1.4718001812373005,-1.1608375209730168,-0.6690201758335146,1.071661683273931,0.9623753522612163,0.7828903523756464,-2.991346088735943,-0.20506256669880737,-1.6428664223528435,-0.3980010815824588,-0.22318344931743891,0.12972631904978163,1.0937749745537106,-0.6787459864359701,-0.3122882620627374,0.02894603966996016,-0.16325136837940527,0.3238532165916269,-0.14194481102599993,0.16155705074090268,-0.8609603468008996,-0.1533562272838374,-3.038886971093127,1.607654353845063,0.050735335594768775,0.2920566846562341,-0.8965831064135376,-1.6015180338202843,0.10212537602619053,-0.0868260577217413,-1.1940592318984693,-0.6227502291882945,0.602075380909495,0.527522935627065,1.2764285871350267,-0.09005917953380847,1.2305965232229557,-0.620591050649917,-0.30384045660970593,-0.06945372734674776,0.4210553724129632,-3.038333527425179,0.925398353909467,-0.9474952190628895,0.57976285552534,0.19339174436867476,0.0235013910282662,0.34077314878883125,1.4268151965359324,-1.444814184768633,0.021738216821605656,0.4668930844376724,-2.3823288127360747,-1.0836536497181835,0.5580213442643123,0.13149692466063992,0.7483547538045277,1.3442407791179802,-0.0024370875201283016,1.170893472163301,1.7446956650174437,-0.09973624593544687,-1.202993573201155,-0.034938922387794114,0.6191617368373638,-0.5688168731483381,-0.5760913326589803,-0.42956382451579544,0.9130188951906736,-0.23407824713110817,0.793344419525263,0.08581015740556526,0.07541112820364389,0.11356976989104055,1.191497668470724,0.7818811740492675,0.3310720783684157,1.8344827638820729,0.5306685844749134,2.3572362476197215,0.1426007231037864,0.6387941133736668,-0.742167976423782,-0.06336069289660938
Skeletal muscle,-1.210138266190092,1.258248065266128,1.8842045100941596,0.734644471328024,0.21081808438370966,-0.5841425363421792,0.7658985332313135,-1.3677251524317577,-0.11533252950462322,-0.08371513680481116,-0.904375380271672,0.6552664830373102,3.5632737533796077,0.9988146890094051,0.05947425441247993,0.4933026864113004,-0.5692640517057803,0.6946026581935575,-0.7521538201222221,-0.3483642469839902,-0.5653330192032268,0.2709572965985313,-0.37895835124648747,-0.8509622122053456,-0.9865638264887188,-0.03733824858378722,-0.5041566921231836,-0.6168076279196011,-0.7095120150697856,0.11862367121942674,-0.45702465428114347,0.3891558749966892,0.881606591039321,-0.603599701517766,-0.5742934701170079,0.4196928936838238,-0.4161526138392604,-1.0883504979857297,-0.5048976416508837,-1.0165882259121157,-1.0628239254949412,-0.6543172054733886,-0.041939872710625825,-0.07849540160074348,0.40557779116825826,-0.09386189435340457,1.161941594109216,-0.41746911964119476,-0.6857940360588775,-0.7267995185598176,0.05363433077904733,0.3185212795653885,-0.5308472110474075,0.20131048971953214,3.6196266948988165,-0.07167631031038575,-0.2161308937975099,-0.01849197236531941,-0.29849626686194597,0.751030730075554,-0.9069804156248898,-1.1555413560313752,-1.3796811473960717,0.4154803462540089,-1.1248929784703199,0.0174838764784585,1.324215391899764,-0.43611089116518503,-0.603441444745998,-0.31237123340589606,-0.2876138941999347,-0.2622044978083097,-0.2243664908113808,-0.7066079023473395,2.1719520747047256,-1.2770886381457294,-0.10885801701092526,-0.4309285652934929,0.010459193565866236,-0.11773563406523527,-0.6523188712513194,0.3674182135152895,2.75811309409501,0.23743358045123336,0.37376266653796114,-1.8925101044189803,0.3757431116912997,-0.5633519344573885,0.160960753486513,-1.039289472776285,-0.49580521794464677,0.6592018187183486,-0.10919976591092469,0.7575065583100746,-0.6294006307697713,-1.1029113985076597,1.9005849720216632,2.368416888388437,-0.7405252869688178,-0.2628735293114751,0.5153688692463656,0.03401048048428815,-1.3665814336874247,-0.7025663820982726,0.7242250561561742,3.164229446105175,0.8197479523433847,-0.13834082918026516,-0.4588340362657668,0.5652837757932593
Smooth muscle,0.17237723010421893,-0.6107930627969814,-0.5091954446399334,-0.6301339241646228,-0.27122650202746046,-2.2404790963954624,0.7481536038789308,1.395511581954386,-0.31960166342630225,-1.543578501010429,0.4082160270530449,-1.6973414159116362,-0.7012542956551022,0.12751724717913246,1.2694497194911378,-0.4430728379327105,0.8426068038462925,-1.200898373112581,0.6360953703808814,-0.33141316247645014,1.4881661723688968,0.38253335088182583,0.8379341152295654,1.2543765572940173,2.2207499815038347,0.059452609112027426,-0.6104348042231035,0.9663398748756289,1.166566389201574,-1.4886621243332667,1.8444364348219275,0.10217453223808454,-1.3135549547615648,-0.22038749980616112,0.34238613010024394,-0.2011889233856587,0.607541426230172,-0.21095494108658852,-1.384322848810407,1.410516584837277,-0.2593488708611517,1.115068064440692,1.0438880944945033,-1.9768553018782604,0.7125422119967517,-0.6128927715923639,-0.14631893064393212,-0.6573729025867073,-1.4802301442445311,0.20438586137896433,-1.4246880353322067,0.16841045133404858,0.1868656176172426,-0.8711699737771615,0.6526187599117105,0.5006102722707221,-0.4361640558982926,-0.0744332436057114,0.5383978776977885,0.7448676429918026,3.2744166308011646,-0.46521450095446404,-0.23879400835927417,0.19819685559904102,2.587957162126182,-0.49248387211210676,-1.0142908580562973,-0.8534955804235893,1.6826455020947069,0.8240306550102551,-1.343222341579944,-0.48528398960782476,0.2094617696364262,1.0816127914648703,0.820150080142665,0.5556950314684385,0.11922861490765192,-0.5706828835133205,-2.965778359324094,-0.3303823101982442,-0.9781003468712057,-0.2777735591459356,-0.12574890755508863,-0.6810307580051783,-1.9538053599322713,-0.0570769915377615,0.44754161254644065,0.2798640994697056,0.24720616947392418,0.21775344920631517,-0.6750283690303146,1.1556975755776042,-0.388553724674458,-0.8776101797573904,0.6915665001962088,-0.0017029596477941373,-0.9269743217077436,-0.4229035488299789,0.5238619625919365,-0.2661307669436762,0.11820343540617174,0.894494387485754,0.38333500588455965,1.1348264587262382,-0.2932392832704125,-0.48186924002032655,-0.19485577103531151,-0.22949805455417904,0.8179061276895268,-0.9569090211981379
Tgd cells,-0.7593969098858144,1.1574677661268356,-0.886610975904493,0.015507064433945486,-1.7299247222724559,-0.21527697768657159,1.5075019849682194,-0.9502680078417972,0.7709094096613708,0.011662270289282725,-0.1706985709189751,-1.288763898607251,1.3747596794266908,0.9496942072057605,0.7068061650404592,1.7579214302156623,-0.032283518997374534,0.2176369599573301,-0.3258362951042984,0.4990884174645991,-1.6539690845141561,-0.5408758914633061,-1.274250482973096,0.23941235633900088,0.0761320071502307,-1.0226518680253915,-0.19581892210443158,0.36125534352292304,-0.05651386938889714,0.18338594502445119,-0.8636486846162642,0.06925279650952836,2.6835628134556693,-0.20865375631061034,1.1065307109620075,-0.2318101267268327,0.7122458030823746,-0.3685889524148901,-0.343987834991303,-0.845176376172987,-0.5681120341444529,0.27990715942256544,-1.0692254316383958,0.8714959915902002,-0.6766953040941844,-1.265438293454355,1.182295143848759,-0.2775026192631533,1.4070631965785265,-1.6782336213866067,0.27676112383348017,0.23960542656073688,1.2775075742115556,1.6262055516151965,3.032938404172323,-0.45226865912901637,1.218875165375949,0.42363137211864105,0.22205923594402563,0.2744585970834138,-0.7543197673379552,-0.48160064601823405,-0.3258744281190377,0.6317505102553251,-1.1266366684172195,0.2427318370380325,-0.4822353961152972,-0.4301584665032687,0.32871683177166283,-0.2897344318993364,0.43965260790066535,-1.380152971837231,0.4710563535248992,-0.39991082324653354,1.3597631791489186,-1.276574199415855,-1.444695909010967,-1.0539045460851049,-0.9573341087869527,2.0665088780104135,-0.7982513069533975,-0.36906192571109614,0.6819521565854809,-1.3214382149293726,-0.3656334863962958,-0.40750803389944196,0.030591963246888766,-0.2542016441836418,0.1372174714422761,-1.1822122970025726,-2.029573062008302,0.8633837604058665,-1.1274479377173248,1.0115181499121875,-0.9501217962217817,0.3940925278371592,-1.3108195850348439,1.5420649128881336,-0.6999550402226365,-1.4154784526234028,0.10534857652225248,0.9170484895717733,-1.1743354617010267,0.8710362840141872,2.1755125240497346,0.5463801560706532,-0.48198498268818923,0.59992808029146,1.2623001275562558,0.8315448288817737
Th1 cells,-0.26823296575397015,0.6320417597414325,-0.7671269328401911,0.47618438925369283,-1.4759503393162632,-0.7602276276381839,1.3184538582715735,-1.5059503915931942,1.4059223597625652,0.48433208566260555,0.816385574063374,-1.4843807772475408,1.6242007591465688,2.1095561687485933,1.979613197627909,1.7095181395210324,0.16513023140321817,-0.29553210230935617,-0.9504079090947014,0.5598924404906828,-1.230934139209987,-0.1785296855384797,-1.2021934772490706,0.32646447757645236,-0.5819562610529755,-0.296857280554364,-0.20175386146966168,0.07364536660929825,-0.3475939974828113,1.1134704088457226,-0.016331130272347186,0.6073191935702595,0.6451933127719247,-1.1110915468561238,-0.12944872210973898,-0.15388844655658962,0.7627010594462109,-1.4172361607792043,0.4628489362042854,-1.2912130799243595,-0.46894629211057104,-0.2571428087862651,-1.132097363418835,0.656447411767925,-0.48975882311365015,-0.12452874898462958,1.757711712095919,0.8724017105684598,-0.4652414608230265,-1.72254050811084,0.6036790784286098,0.3236307628476128,1.219389548998614,1.2667918454264988,2.1026388884221485,-0.04423233710451841,0.7784930683955418,0.03758773200654344,0.2185495736438391,0.8312414947474507,-0.8035752543608743,-1.6336580187143699,-1.456948484595115,1.7805249940023973,-1.6416409774081842,-0.387411411167615,-0.8086917343180923,1.2870125227593705,0.9357336751278198,-0.4635928755475236,-0.20876277077524427,-0.8605966011139541,-0.455283116719917,-0.531140213679914,0.9858756718369055,-2.1717416905294114,-0.6108447200756996,-1.2096246834612978,-0.07200332241772953,2.1435795014388423,-0.824729755248382,0.4282081733391931,0.3842817763486899,-1.4036427267421214,-0.1239462472201966,-1.5122591237249587,-0.9787634134934765,0.6511489360426729,0.9761686350420055,-1.2178496199977336,-0.7656560410294859,1.0507808929171405,-0.5033840637721578,0.6928409347547193,-0.3190690308280589,-0.07748859902125967,-0.8905280387103228,1.0564742909561498,-1.2124967001109141,-1.2203837390096604,0.6318914803986555,0.9794321659864252,-0.9322324617640324,0.03296144061398337,1.376776693507847,0.9103869099508046,0.16613788890581568,0.8171057044514373,0.10491434048001924,0.33559743793173424
Th2 cells,-0.6394855319047398,0.732805036691431,-0.7403680218130129,-0.0828096673653483,-0.9106274168418885,-0.463132908851836,1.5491453950356697,-0.5155432267829066,0.5442223008279032,-0.1478077790824841,-0.07541409912107873,-0.8637467448438784,1.3964574964825756,1.777648286578033,0.8171578602255564,1.3969278224557269,0.1682368136297653,0.09954850645110616,-0.4544762992206644,-0.1290566529496568,-1.0970128117591051,-1.0829387840760003,-1.0544961711556189,0.23680674080850117,0.7338069595326993,-0.7971653514019499,-0.4941791401752721,0.1603482423543704,-0.0353571890593596,-0.6528683980619683,-0.2991280610831665,-0.19921155959348327,1.989721191038499,0.2448920495953851,1.07326132927113,0.12171444900396619,1.525083810854882,-0.6584090212325735,-0.43188205262311735,-1.1362322325792757,-0.7550606965594101,0.764387518571827,-1.100413695483463,0.3863442706556908,-1.20532984797309,-0.5107494984162237,0.6014225148752355,-0.5633494899994392,1.2934648406697196,-1.235884690100964,0.4440511011197727,0.429170343031995,0.29720714508009416,1.7342174678085163,3.506588436676125,-0.8324216672005651,1.1883283105089444,0.3121710360267571,0.9381605810251964,0.631093610076252,0.2587149014842317,0.1949665568049197,-0.07709689027649945,0.942635915563824,-0.6965556164830171,-0.6254706113836346,-0.373846422472377,-0.45519461000938766,0.25808176010906386,-0.8228245359619798,-0.12131551807702003,-1.277498341035685,0.26387590990639026,-0.6837851681221052,1.1925574602641609,-0.7923323904589062,-0.9890710849492672,-0.7448618784233297,-1.8821377691384094,2.979487639683515,-0.24541431746306888,-0.8054849785847498,0.10942792487095254,-1.3421063038017906,-0.6208126962846776,-0.012452815133504944,-0.23056996915898428,-0.29466418409060485,-0.3839656601067676,-1.2673849999673623,-1.8868514127515617,-0.10266098709548778,-1.1674702294180557,0.9727925954106833,-0.8483475102156315,0.4194212534547433,-1.4821238632104625,1.3731519835011212,-0.3812405049318875,-1.5690757083917901,-0.4812109827335264,1.0478557033330878,-1.0501615416891519,1.7890441758891578,1.991141355512817,0.23362929034642185,-0.872847207527477,0.9627156378567777,1.1862474509776622,0.4812564347269614
Tregs,-1.1640974165105238,1.0174026998009913,-0.9191111007061419,-0.9253996407164499,-0.9212902477766035,2.1347031699457117,1.656141582656166,0.34878900516068784,-0.12553509369722154,0.06493443127572182,-2.054002147849875,-0.6031870668011446,0.5912301510029476,-0.31598541709334116,-0.6306745240017736,1.418275814888472,-1.0794778612792002,0.3888409865959884,0.4730723202206494,-1.3559078671873686,-0.4798642757706781,-0.09046971143488582,-0.8274182730667663,-0.10232080561371883,-0.8104128665945972,-1.3260033524569466,0.5945545420932111,0.25096053572911675,0.4398404596922871,1.251174619162897,-0.21734344321414548,0.4289473849214376,2.036577722163189,-0.28609006941261816,0.3466953501172183,-0.11906554689463826,-0.5762332932436005,1.561975229452969,-0.3918606351825409,0.534427205161606,-0.13629032252641507,0.24132533396096184,-0.29445196468583024,1.6974577248696558,-0.49605525913549287,-0.9921019812705657,-1.1570207958151943,-0.5248423702880011,4.758477008760716,-0.05319153540491045,0.6468794985304088,-1.0316455713556987,1.7956224281971065,0.026718272355623497,1.349720495328638,-0.9720294530259356,-0.038840244098872566,0.056308187306182936,-0.2841726057955395,-1.0078802879525988,-0.6711517664717969,1.9697001800395892,1.5193897097811384,-0.1502287942759017,-0.8124740770323898,-0.3585732349710727,0.33368827093669334,-0.6456657738776864,-0.34087410651032346,0.34904323841227775,0.7405958203792145,-1.0802675198765308,0.7831330264832078,-0.15418152387436623,-0.2766437133481598,0.5154476987965585,-0.5022395204676016,-0.11308730948146693,-0.3692020945018848,0.39801817660276356,0.2405174575463998,-1.4054110408377793,-0.019392702951983552,0.12525803409498487,-1.5498369943379848,-0.6411904049978695,0.9452114911031184,0.44585092529244114,-0.8979773037751269,-1.4458430435357397,-1.894901724758598,0.5845315907272945,-0.06643231725305573,-0.4202553163346499,-0.39839280679276806,-0.12318935686583776,-0.8363970426281891,0.987111980844932,0.9469323307319167,-1.595977770663362,0.07216208009860087,0.4338187998166513,-0.929156633997977,0.5284425743019405,1.2553693730246667,0.5344968196548109,-0.9449491239943679,1.1982255869409317,0.19395282141007894,-0.2577840800965093
aDC,-1.2047797048362736,1.9339446061624137,0.5703614235362755,-0.6653021333876231,-1.4171959681306632,0.7912653229858583,0.15556740672283537,0.2915334917681121,0.47146040665107714,0.6168284157485893,-1.6156104449158595,0.239306482684486,0.38091572011701136,-0.5857509111217163,-2.674304841214976,1.6403258983148252,-1.0829957949397364,0.5453163590400355,1.3006554147170375,-0.8254711488640528,-1.1659172946246201,0.39067967681170795,-0.3617088449995679,-0.7621208005518927,0.3869986845561773,-0.008458629507899145,0.18228939338785805,-0.2695624477680813,0.07735883577793878,0.48320082818079513,0.1494011649622213,-1.1113228542634452,1.5159147756483315,0.9756182833268382,0.15296785143615585,-1.120095334095046,-1.1428589985596684,2.0339820843491276,-1.6267786855934305,-1.1545591080691913,-1.6912806338905715,1.4720666743914501,1.0119194722778577,0.8486924108715374,0.24243277533780033,-0.1962424299441147,-2.172570029240123,-0.6364214777722029,2.7743975665409937,-0.9302960740846291,1.0575633398860933,-0.06693767991338964,-0.005405556344959594,-1.4899182758914644,0.8804386301009636,0.027900855305241813,0.03258346409156054,-0.26955542342553085,0.8748510331685259,-0.7359551667954053,-0.5914702327534647,1.6626297112894717,1.180688784048361,-0.3335252846610108,0.2760395172938856,-0.6960890423766798,1.479197034617499,-2.5244712738391684,-1.8458580016607538,0.3343696329563103,0.8200943486156638,-0.4002270296039761,-1.1177760392559393,0.9615597002950397,-0.09481307694230354,-0.06966811052609509,0.5791403813498316,1.2894755989463103,0.33212263924911917,-0.7148715658532778,0.6840345240801986,0.10518098992187722,0.5965897435090945,0.6360827414507358,-1.7310065686905372,-0.8704444623276951,0.7963809972593543,-0.6691835084344021,-0.6312731570422747,-0.7253810125440658,-0.6619995624722602,-0.41105437696416636,-0.07852262741365097,0.4718155903992789,-0.22700695032796783,0.15001089925664673,0.4572790467909065,0.780132777998745,1.2019469452141156,-0.6848766827040761,-0.17293565310518258,1.0520662047017297,0.01874201464493846,-0.2626757697013322,1.3456209886824009,1.4757189479602508,-0.16289801209769636,-0.14896923576658017,-0.26785120755593206,-0.1114333720229299
cDC,-1.073695439438396,2.95219727292398,1.2024051474207837,-0.52225607686154,-1.0444553319416965,1.1198155431616468,-0.5027360582999011,0.7461442649116345,-0.09341895771023284,2.566150834289159,-0.8070779514354643,-0.8686580104156707,0.28981134832939925,-1.077360472371024,-1.4725866393343048,0.9095057981652442,-1.2564233618605283,-0.29541769716796146,1.0329698969229502,-0.6731210634141112,-0.7640579944779943,1.774957737889303,0.12876618890962063,-0.9819565712376127,0.07093773531255258,0.16683082573671323,1.1209698132152843,-0.5651803066871012,-0.7498989769973045,2.458207548055744,1.0013404917006905,-0.877037437483928,0.5883817505771924,1.3461219617083144,-0.0925819629453392,-1.0573979930755684,-1.2005455462035526,1.861308791539754,-1.3675201225333895,-0.11386382328851757,-1.2692965331683466,0.9484996525287803,1.47180308648427,0.43137809638459523,0.8535798835977255,-0.3387214190684523,-1.296549652171366,-0.9062636278409167,1.4752838471897116,-0.547520202081659,0.22637361298884978,-0.6295874313037041,-0.84997117844269,-1.346643567131814,0.028695012494513877,0.6431999106085979,-0.8477877730977337,0.47609822005266633,1.087077709730699,-0.9510405404552068,-0.7666670132179523,0.8886994425467819,0.6654204316947843,-0.6886526915434379,1.0299441023628175,-0.5755572578487554,0.9504389414203291,-1.8543666021069078,-1.553792455519825,0.07971193960273265,0.08744258471344009,0.18299795567203195,-1.0157416106503356,0.6998438273040926,-0.6932067560056026,0.7672294484253355,0.5920511697449272,1.718236028043887,0.09830602991332782,-1.116389799369523,0.24175982559796547,-0.053826838823898125,0.2507974044727162,2.336699382499038,-0.8590289301716117,-0.7084427050365635,1.1350445728607856,-0.5761625289636833,-1.0544023307240695,-0.5709442207210298,-0.6292493704925883,-0.5648546477575198,-0.9933133331148343,0.05249670835146933,-0.2260902405237606,0.6197495901593122,0.09898248347842936,-0.09095606042364306,1.3611648564196486,-0.9856712540826791,-0.4571406141453111,-0.1710028758738751,0.3020024765307003,-0.7042651375788994,0.5434712356309546,1.5200502291634168,-0.34643026515978337,-0.5825011637875646,-0.7092795038558131,-0.21278672199685797
